Bijie Feixiong Airport,Bijie,BFJ
Buckley Air Force Base,Aurora,BFK
Meadows Field,Bakersfield,BFL
Mobile Downtown Airport,Mobile,BFM
Bram Fischer International Airport,Bloemfontain,BFN
Buffalo Range Airport,Chiredzi,BFO
Beaver County Airport,Beaver Falls,BFP
Bahia Piña Airport,Bahia Piña,BFQ
Virgil I Grissom Municipal Airport,Bedford,BFR
Belfast International Airport,Belfast,BFS
Beaufort County Airport,Beaufort,BFT
Bengbu Airport,Bengbu,BFU
Buri Ram Airport,,BFV
Sidi Bel Abbes Airport,Sidi Bel Abbès,BFW
Bafoussam Airport,Bafoussam,BFX
Palonegro Airport,Bucaramanga,BGA
Booue Airport,Booue,BGB
Bragança Airport,Bragança,BGC
Hutchinson County Airport,Borger,BGD
Decatur County Industrial Air Park,Bainbridge,BGE
Bangui M'Poko International Airport,Bangui,BGF
Bingöl Çeltiksuyu Airport,Bingöl,BGG
Abbaye Airport,Boghe,BGH
Sir Grantley Adams International Airport,Bridgetown,BGI
Borgarfjörður eystri Airport,Borgarfjörður eystri,BGJ
Big Creek Airport,Big Creek,BGK
Baglung Airport,Baglung,BGL
Greater Binghamton/Edwin A Link field,Binghamton,BGM
Brüggen Air Base,,BGN
Bergen Airport Flesland,Bergen,BGO
Bongo Airport,Bongo,BGP
Big Lake Airport,Big Lake,BGQ
Bangor International Airport,Bangor,BGR
Bagdad Airport,Bagdad,BGT
Bangassou Airport,Bangassou,BGU
Aeroclube de Bento Gonçalves Airport,Bento Gonçalves,BGV
Baghdad International Airport,Baghdad,BGW
Comandante Gustavo Kraemer Airport,Bagé,BGX
Il Caravaggio International Airport,Bergamo,BGY
Braga Municipal Aerodrome,Braga,BGZ
Los Perales Airport,Bahía de Caraquez,BHA
Hancock County-Bar Harbor Airport,Bar Harbor,BHB
Bhurban Heliport,Bhurban,BHC
George Best Belfast City Airport,Belfast,BHD
Woodbourne Airport,Blenheim,BHE
Bahia Cupica Airport,Bahía Cupica,BHF
Brus Laguna Airport,Brus Laguna,BHG
Bisha Airport,,BHH
Comandante Espora Airport,Bahia Blanca,BHI
Bhuj Airport,Bhuj,BHJ
Bukhara Airport,Bukhara,BHK
Bahía de los Ángeles Airport,Bahía de los Ángeles,BHL
Birmingham-Shuttlesworth International Airport,Birmingham,BHM
Beihan Airport,,BHN
Raja Bhoj International Airport,Bhopal,BHO
Bhojpur Airport,Bhojpur,BHP
Broken Hill Airport,Broken Hill,BHQ
Bharatpur Airport,Bharatpur,BHR
Bathurst Airport,Bathurst,BHS
Brighton Downs Airport,,BHT
Bhavnagar Airport,Bhavnagar,BHU
Bahawalpur Airport,Bahawalpur,BHV
Bhagatanwala Airport,Bhagatanwala,BHW
Birmingham International Airport,Birmingham,BHX
Beihai Airport,Beihai,BHY
Bastia-Poretta Airport,Bastia/Poretta,BIA
Baidoa Airport,Baidoa,BIB
Block Island State Airport,Block Island,BID
Beatrice Municipal Airport,Beatrice,BIE
Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,BIF
Allen Army Airfield,Delta Junction Ft Greely,BIG
Eastern Sierra Regional Airport,Bishop,BIH
Enyu Airfield,Bikini Atoll,BII
Biliau Airport,Biliau,BIJ
Frans Kaisiepo Airport,Biak-Supiori Island,BIK
Billings Logan International Airport,Billings,BIL
South Bimini Airport,South Bimini,BIM
Bamiyan Airport,Bamiyan,BIN
Bilbao Airport,Bilbao,BIO
Bulimba Airport,,BIP
Biarritz-Anglet-Bayonne Airport,Biarritz/Anglet/Bayonne,BIQ
Biratnagar Airport,Biratnagar,BIR
Bismarck Municipal Airport,Bismarck,BIS
Baitadi Airport,Baitadi,BIT
Bildudalur Airport,Bildudalur,BIU
Bria Airport,Bria,BIV
Billiluna Airport,,BIW
Keesler Air Force Base,Biloxi,BIX
Bisho Airport,Bisho,BIY
Bimin Airport,,BIZ
Soummam Airport,Béjaïa,BJA
Bojnord Airport,Bojnord,BJB
Rocky Mountain Metropolitan Airport,Denver,BJC
Bakkafjörður Airport,Bakkafjörður,BJD
Baleela Airport,Baleela Base Camp,BJE
Båtsfjord Airport,Båtsfjord,BJF
Boalang Airport,Boalang-Celebes Island,BJG
Bajhang Airport,Bajhang,BJH
Bemidji Regional Airport,Bemidji,BJI
Wayne County Airport,Wooster,BJJ
Nangasuri Airport,Maikoor Island,BJK
Banjul International Airport,Banjul,BJL
Bujumbura International Airport,Bujumbura,BJM
Bermejo Airport,Bermejo,BJO
Estadual Arthur Siqueira Airport,Bragança Paulista,BJP
Bahja Airport,Bahja,BJQ
Bahir Dar Airport,Bahir Dar,BJR
Bentota River Waterdrome,Bentota,BJT
Bajura Airport,Bajura,BJU
Milas Bodrum International Airport,Bodrum,BJV
Bajawa Soa Airport,Bajawa,BJW
Del Bajío International Airport,Silao,BJX
Batajnica Air Base,Batajnica,BJY
Badajoz Airport,Badajoz,BJZ
Bykovo Airport,Moscow,BKA
Nal Airport,Bikaner,BKB
Buckland Airport,Buckland,BKC
Stephens County Airport,Breckenridge,BKD
Baker City Municipal Airport,Baker City,BKE
Lake Brooks Seaplane Base,Katmai National Park,BKF
Branson Airport,Branson,BKG
Barking Sands Airport,Kekaha,BKH
Kota Kinabalu International Airport,Kota Kinabalu,BKI
Boké Baralande Airport,Boké,BKJ
Suvarnabhumi Airport,Bangkok,BKK
Burke Lakefront Airport,Cleveland,BKL
Bakalalan Airport,Bakalalan,BKM
Balkanabat Airport,Balkanabat,BKN
Senou Airport,Senou,BKO
Barkly Downs Airport,,BKP
Blackall Airport,Blackall,BKQ
Bokoro Airport,Bokoro,BKR
Fatmawati Soekarno Airport,Bengkulu-Sumatra Island,BKS
Allen C Perkinson Blackstone Army Air Field,Blackstone,BKT
Betioky Airport,Betioky,BKU
Raleigh County Memorial Airport,Beckley,BKW
Brookings Regional Airport,Brookings,BKX
Bukavu Kavumu Airport,,BKY
Bukoba Airport,Bukoba,BKZ
General José Antonio Anzoategui International Airport,Barcelona,BLA
Panama Pacific International Airport,Panamá City,BLB
Bali Airport,Bali,BLC
Boulder City Municipal Airport,Boulder City,BLD
Borlange Airport,,BLE
Mercer County Airport,Bluefield,BLF
Belaga Airport,Belaga,BLG
Blythe Airport,Blythe,BLH
Bellingham International Airport,Bellingham,BLI
Batna Airport,Batna,BLJ
Blackpool International Airport,Blackpool,BLK
Billund Airport,Billund,BLL
Monmouth Executive Airport,Belmar/Farmingdale,BLM
Benalla Airport,,BLN
Hjaltabakki Airport,Blönduós,BLO
Huallaga Airport,Bellavista,BLP
Bologna Guglielmo Marconi Airport,Bologna,BLQ
Kempegowda International Airport,Bangalore,BLR
Bollon Airport,,BLS
Blackwater Airport,,BLT
Blue Canyon Nyack Airport,Emigrant Gap,BLU
Scott AFB/Midamerica Airport,Belleville,BLV
Bellows AFS (Bellows Field),Waimanalo,BLW
Belluno Airport,Belluno (BL),BLX
Belmullet Aerodrome,Belmullet,BLY
Chileka International Airport,Blantyre,BLZ
Stockholm-Bromma Airport,Stockholm,BMA
Bumbar Airport,Bumbar,BMB
Brigham City Airport,Brigham City,BMC
Belo sur Tsiribihina Airport,Belo sur Tsiribihina,BMD
Broome International Airport,Broome,BME
Bakouma Airport,Bakouma,BMF
Monroe County Airport,Bloomington,BMG
Bomai Airport,Bomai,BMH
Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,BMI
Baramita Airport,Baramita,BMJ
Borkum Airport,Borkum,BMK
Berlin Regional Airport,Berlin,BML
Bitam Airport,Bitam,BMM
Bamarni Airport,Bamarni,BMN
Banmaw Airport,Banmaw,BMO
Brampton Island Airport,,BMP
Bamburi Airport,,BMQ
Baltrum Airport,Baltrum,BMR
Sócrates Mariani Bittencourt Airport,Brumado,BMS
Beaumont Municipal Airport,Beaumont,BMT
Muhammad Salahuddin Airport,Bima-Sumbawa Island,BMU
Buon Ma Thuot Airport,Buon Ma Thuot,BMV
Bordj Badji Mokhtar Airport,Bordj Badji Mokhtar,BMW
Big Mountain Airport,Big Mountain,BMX
Île Art - Waala Airport,Waala,BMY
Bamu Airport,Bamu,BMZ
Nashville International Airport,Nashville,BNA
Boende Airport,Boende,BNB
Beni Airport,Beni,BNC
Bandar Abbas International Airport,Bandar Abbas,BND
Brisbane International Airport,Brisbane,BNE
Baranof Warm Springs Float and Seaplane Base,Baranof,BNF
Banning Municipal Airport,Banning,BNG
Benin Airport,Benin,BNI
Bonn-Hangelar Airport,Bonn,BNJ
Ballina Byron Gateway Airport,Ballina,BNK
Barnwell Regional Airport,Barnwell,BNL
Bodinumu Airport,Bodinumu,BNM
Brønnøysund Airport,Brønnøy,BNN
Burns Municipal Airport,Burns,BNO
Bannu Airport,Bannu,BNP
Baganga airport,Baganga,BNQ
Banfora Airport,Banfora,BNR
Barinas Airport,Barinas,BNS
Bundi Airport,Bundi,BNT
Blumenau Airport,Blumenau,BNU
Boana Airport,Boana,BNV
Boone Municipal Airport,Boone,BNW
Banja Luka International Airport,Banja Luka,BNX
Bellona/Anua Airport,Anua,BNY
Banz Airport,Banz,BNZ
Boma Airport,Boma,BOA
Bora Bora Airport,Motu Mute,BOB
Bocas Del Toro International Airport,Isla Colón,BOC
Bordeaux-Mérignac Airport,Bordeaux/Mérignac,BOD
Boundji Airport,Boundji,BOE
Bolling Air Force Base,Washington,BOF
El Dorado International Airport,Bogota,BOG
Bournemouth Airport,Bournemouth,BOH
Boise Air Terminal/Gowen field,Boise,BOI
Burgas Airport,Burgas,BOJ
Brookings Airport,Brookings,BOK
Ballykelly Airport,Ballykelly,BOL
Chhatrapati Shivaji International Airport,Mumbai,BOM
Flamingo International Airport,Kralendijk,BON
Bodø Airport,Bodø,BOO
Bouar Airport,Bouar,BOP
Boku Airport,Boku,BOQ
Fontaine Airport,Belfort,BOR
General Edward Lawrence Logan International Airport,Boston,BOS
Bosset Airport,Bosset,BOT
Bourges Airport,Bourges,BOU
Boang Airport,Boang Island,BOV
Bartow Municipal Airport,Bartow,BOW
Borroloola Airport,,BOX
Bobo Dioulasso Airport,Bobo Dioulasso,BOY
Bozoum Airport,Bozoum,BOZ
Grumman Bethpage Airport,Bethpage,BPA
Bamenda Airport,Bamenda,BPC
Bapi Airstrip,Bapi,BPD
Qinhuangdao Beidaihe Airport,Qinhuangdao,BPE
Batuna Aerodrome,Batuna Mission Station,BPF
Barra do Garças Airport,Barra Do Garças,BPG
Bislig Airport,,BPH
Miley Memorial Field,Big Piney,BPI
Biangabip Airport,Biangabip,BPK
Alashankou Bole (Bortala) airport,Bole,BPL
Begumpet Airport,Hyderabad,BPM
Sultan Aji Muhamad Sulaiman Airport,Kotamadya Balikpapan,BPN
Porto Seguro Airport,Porto Seguro,BPS
Southeast Texas Regional Airport,Beaumont/Port Arthur,BPT
Qamdo Bangda Airport,Bangda,BPX
Besalampy Airport,,BPY
Dr.Juan C. Angara Airport,Baler,BQA
Busselton Regional Airport,,BQB
Búðardalur Airport,Búðardalur,BQD
Bubaque Airport,Bubaque,BQE
Bogorodskoye Airport,Bogorodskoye,BQG
London Biggin Hill Airport,London,BQH
Bagani Airport,Bagani,BQI
Batagay Airport,Batagay,BQJ
Brunswick Golden Isles Airport,Brunswick,BQK
Boulia Airport,,BQL
Rafael Hernandez Airport,Aguadilla,BQN
Bouna Airport,Bouna,BQO
Barra Airport,Barra,BQQ
Ignatyevo Airport,Blagoveschensk,BQS
Brest Airport,Brest,BQT
J F Mitchell Airport,Bequia,BQU
Bartlett Cove Seaplane Base,Gustavus,BQV
Balgo Hill Airport,Balgo,BQW
Tucuma Airport,Tucuma,BR-
Barreiras Airport,Barreiras,BRA
Barreirinhas Airport,,BRB
San Carlos De Bariloche Airport,San Carlos de Bariloche,BRC
Brainerd Lakes Regional Airport,Brainerd,BRD
Bremen Airport,Bremen,BRE
Whitesburg Municipal Airport,Whitesburg,BRG
Bari Karol Wojtyla Airport,Bari,BRI
Bourke Airport,,BRK
Southeast Iowa Regional Airport,Burlington,BRL
Barquisimeto International Airport,Barquisimeto,BRM
Bern Belp Airport,Bern,BRN
Brownsville South Padre Island International Airport,Brownsville,BRO
Biaru Airport,Biaru,BRP
Brno-Turany Airport,Brno,BRQ
Barra Airport,Eoligarry,BRR
Bristol Airport,Bristol,BRS
Bathurst Island Airport,,BRT
Brussels Airport,Brussels,BRU
Bremerhaven Airport,Bremerhaven,BRV
Wiley Post Will Rogers Memorial Airport,Utqiagvik,BRW
Maria Montez International Airport,Barahona,BRX
Samuels Field,Bardstown,BRY
Bosaso Airport,Bosaso,BSA
Presidente Juscelino Kubistschek International Airport,Brasília,BSB
José Celestino Mutis Airport,Bahía Solano,BSC
Baoshan Yunduan Airport,,BSD
Sematan Airport,Sematan,BSE
Bradshaw Army Airfield,Camp Pohakuloa,BSF
Bata Airport,,BSG
Bairnsdale Airport,,BSJ
Biskra Airport,Biskra,BSK
EuroAirport Basel-Mulhouse-Freiburg Airport,Bâle/Mulhouse,BSL
Bishe Kola Air Base,Amol,BSM
Bossangoa Airport,Bossangoa,BSN
Basco Airport,Basco,BSO
Bensbach Airport,Bensbach,BSP
Bisbee Municipal Airport,Bisbee,BSQ
Basrah International Airport,Basrah,BSR
Balsas Airport,Balsas,BSS
Bost Airport,Bost,BST
Basankusu Airport,Basankusu,BSU
Besakoa Airport,Besakoa,BSV
Boswell Bay Airport,Boswell Bay,BSW
Pathein Airport,Pathein,BSX
Bardera Airport,,BSY
Bartletts Airport,Egegik,BSZ
Bertoua Airport,Bertoua,BTA
Betou Airport,Betou,BTB
Batticaloa Airport,Batticaloa,BTC
Brunette Downs Airport,,BTD
Sherbro International Airport,Bonthe,BTE
Skypark Airport,Bountiful,BTF
Batangafo Airport,Batangafo,BTG
Hang Nadim International Airport,Batam Island,BTH
Barter Island LRRS Airport,Barter Island Lrrs,BTI
Sultan Iskandar Muda International Airport,Banda Aceh,BTJ
Bratsk Airport,Bratsk,BTK
W K Kellogg Airport,Battle Creek,BTL
Bert Mooney Airport,Butte,BTM
Marlboro County Jetport H.E. Avent Field,Bennettsville,BTN
Botopasi Airport,Botopasi,BTO
Butler County-K W Scholter Field,Butler,BTP
Butare Airport,Butare,BTQ
Baton Rouge Metropolitan, Ryan Field,Baton Rouge,BTR
M. R. Štefánik Airport,Bratislava,BTS
Bettles Airport,Bettles,BTT
Bintulu Airport,Bintulu,BTU
Burlington International Airport,Burlington,BTV
Batu Licin Airport,Batu Licin-Borneo Island,BTW
Betoota Airport,,BTX
Beatty Airport,Beatty,BTY
Bursa Airport,Bursa,BTZ
Buka Airport,Buka Island,BUA
Cram Field,Burwell,BUB
Burketown Airport,,BUC
Budapest Ferenc Liszt International Airport,Budapest,BUD
Buffalo Niagara International Airport,Buffalo,BUF
Benguela Airport,Benguela,BUG
Bokondini Airport,Bokondini,BUI
Bou Saada Airport,,BUJ
Al-Bough Airport,Al-Bough,BUK
Bulolo Airport,Bulolo,BUL
Butler Memorial Airport,Butler,BUM
Gerardo Tobar López Airport,Buenaventura,BUN
Burao Airport,Burao,BUO
Bhatinda Air Force Station,,BUP
Joshua Mqabuko Nkomo International Airport,Bulawayo,BUQ
Bob Hope Airport,Burbank,BUR
Batumi International Airport,Batumi,BUS
Bathpalathang Airport,Jakar,BUT
Bella Union Airport,Bella Union,BUV
Betoambari Airport,Bau Bau-Butung Island,BUW
Bunia Airport,,BUX
Bunbury Airport,,BUY
Bushehr Airport,Bushehr,BUZ
Paris Beauvais Tillé Airport,Beauvais/Tillé,BVA
Atlas Brasil Cantanhede Airport,Boa Vista,BVB
Rabil Airport,Rabil,BVC
Brive Souillac Airport,,BVE
Bui-Dama Airport,Bua,BVF
Berlevåg Airport,Berlevåg,BVG
Brigadeiro Camarão Airport,Vilhena,BVH
Birdsville Airport,,BVI
Huacaraje Airport,Itenes,BVK
Baures Airport,Baures,BVL
Belmonte Airport,Belmonte,BVM
Bartlesville Municipal Airport,Bartlesville,BVO
Bolovip Airstrip,Bolovip,BVP
Esperadinha Airport,Brava Island,BVR
Breves Airport,Breves,BVS
Beluga Airport,Beluga,BVU
Burevestnik Airport,Iturup Island,BVV
[Duplicate] Batavia Downs Airport,Batavia Downs,BVW
Batavia Downs Airport,,BVW
Batesville Regional Airport,Batesville,BVX
Beverly Municipal Airport,Beverly,BVY
Beverley Springs Airport,,BVZ
Gautam Buddha Airport,Bhairawa,BWA
Barrow Island Airport,,BWB
Brawley Municipal Airport,Brawley,BWC
Brownwood Regional Airport,Brownwood,BWD
Braunschweig-Wolfsburg Airport,Braunschweig,BWE
Barrow Walney Island Airport,Barrow-in-Furness,BWF
Bowling Green Warren County Regional Airport,Bowling Green,BWG
Butterworth Airport,Butterworth,BWH
Baltimore/Washington International Thurgood Marshall Airport,Baltimore,BWI
Bawan Airport,,BWJ
Bol Airport,Brac Island,BWK
Earl Henry Airport,Blackwell,BWL
Bowman Regional Airport,Bowman,BWM
Brunei International Airport,Bandar Seri Begawan,BWN
Balakovo Airport,Balakovo,BWO
Bewani Airport,Bewani,BWP
Brewarrina Airport,,BWQ
Wynyard Airport,Burnie,BWT
Sydney Bankstown Airport,Sydney,BWU
Las Brujas Airport,Cayo Santa Maria,BWW
Blimbingsari Airport,Banyuwangi,BWX
RAF Bentwaters,Woodbridge,BWY
George R Carr Memorial Air Field,Bogalusa,BXA
Babo Airport,Babo-Papua Island,BXB
Bade Airport,Bade-Papua Island,BXD
Bakel Airport,Bakel,BXE
Bellburn Airstrip,Pumululu National Park,BXF
Bendigo Airport,,BXG
Balkhash Airport,Balkhash,BXH
Boundiali Airport,Boundiali,BXI
Boralday Airport,Aima Ata,BXJ
Buckeye Municipal Airport,Buckeye,BXK
Blue Lagoon Seaplane Base,Nanuya Lailai Island,BXL
Batom Airport,Batom-Papua Island,BXM
Imsik Airport,,BXN
Buochs Airport,Buochs,BXO
Biala Podlaska Airfield,Biala Podlaska,BXP
Bam Airport,,BXR
Borrego Valley Airport,Borrego Springs,BXS
Bontang Airport,Bontang-Borneo Island,BXT
Bancasi Airport,Butuan City,BXU
Breiðdalsvík Airport,Breiðdalsvík,BXV
Borama Airport,Borama,BXX
Bunsil Airport,Bunsil - Umboi Island,BXZ
Boundary Airport,Boundary,BYA
Dibba Airport,Dibba Al-Baya,BYB
Yacuiba Airport,Yacuíba,BYC
Al-Bayda Airport,Al-Bayda,BYD
Albert-Bray Airport,Albert/Bray,BYF
Johnson County Airport,Buffalo,BYG
Arkansas International Airport,Blytheville,BYH
Burley Municipal Airport,Burley,BYI
Beja International Airport,Beja,BYJ
Bouaké Airport,,BYK
Bella Yella Airport,Beliyela,BYL
Carlos Manuel de Cespedes Airport,Bayamo,BYM
Bayankhongor Airport,Bayankhongor,BYN
Bonito Airport,Bonito,BYO
Barimunya Airport,,BYP
Bunyu Airport,Bunju Island,BYQ
Læsø Airport,Læsø,BYR
Bicycle Lake Army Air Field,Fort Irwin/Barstow,BYS
Bantry Aerodrome,Bantry,BYT
Bayreuth Airport,Bayreuth,BYU
Beira Lake Seaplane Base,Colombo,BYV
Blakely Island Airport,Blakely Island,BYW
Baniyala Airport,Baniyala,BYX
San Pedro Airport,Bonanza,BZA
Bazaruto Island Airport,Bazaruto Island,BZB
Umberto Modiano Airport,Cabo Frio,BZC
Balranald Airport,,BZD
Philip S. W. Goldson International Airport,Belize City,BZE
Benton Field,Redding,BZF
Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,BZG
Bumi Airport,Bumi,BZH
Balikesir Merkez Airport,,BZI
Bryansk Airport,Bryansk,BZK
Barisal Airport,Barisal,BZL
Bemolanga Airport,Bemolanga,BZM
Gallatin Field,Bozeman,BZN
Bolzano Airport,Bolzano,BZO
Bizant Airport,Lakefield National Park,BZP
Béziers-Vias Airport,Béziers/Vias,BZR
Buzzards Point Seaplane Base,Washington,BZS
Eagle Air Park,Brazoria,BZT
Buta Zega Airport,,BZU
Maya-Maya Airport,Brazzaville,BZV
Balti International Airport,Strymba,BZY
RAF Brize Norton,Brize Norton,BZZ
Catacamas Airport,Catacamas,CAA
Cabinda Airport,Cabinda,CAB
Cascavel Airport,Cascavel,CAC
Wexford County Airport,Cadillac,CAD
Columbia Metropolitan Airport,Columbia,CAE
Carauari Airport,Carauari,CAF
Cagliari Elmas Airport,Cagliari,CAG
Cà Mau Airport,Ca Mau City,CAH
Cairo International Airport,Cairo,CAI
Canaima Airport,Canaima,CAJ
Akron Canton Regional Airport,Akron,CAK
Campbeltown Airport,Campbeltown,CAL
Camiri Airport,Camiri,CAM
Guangzhou Baiyun International Airport,Guangzhou,CAN
Clayton Municipal Airpark,Clayton,CAO
Cap Haitien International Airport,Cap Haitien,CAP
Juan H White Airport,Caucasia,CAQ
Caribou Municipal Airport,Caribou,CAR
Anfa Airport,Casablanca,CAS
Cascais Airport,,CAT
New Bight Airport,Cat Island,CAT
Caruaru Airport,Caruaru,CAU
Cazombo Airport,Cazombo,CAV
Bartolomeu Lisandro Airport,Campos Dos Goytacazes,CAW
Carlisle Airport,Carlisle,CAX
Cayenne-Rochambeau Airport,Cayenne / Rochambeau,CAY
Cobar Airport,,CAZ
Jorge Wilsterman International Airport,Cochabamba,CBB
Cherrabun Airport,,CBC
Car Nicobar Air Force Station,,CBD
Greater Cumberland Regional Airport,Cumberland,CBE
Council Bluffs Municipal Airport,Council Bluffs,CBF
Cambridge Airport,Cambridge,CBG
Béchar Boudghene Ben Ali Lotfi Airport,Béchar,CBH
Cape Barren Island Airport,,CBI
Cabo Rojo Airport,Cabo Rojo,CBJ
Shalz Field,Colby,CBK
"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",,CBL
Columbus Air Force Base,Columbus,CBM
Penggung Airport,Cirebon-Java Island,CBN
Awang Airport,Cotabato City,CBO
Margaret Ekpo International Airport,Calabar,CBQ
Canberra International Airport,Canberra,CBR
Oro Negro Airport,Cabimas,CBS
Catumbela Airport,Catumbela,CBT
Cottbus-Drewitz Airport,Cottbus,CBU
Coban Airport,Coban,CBV
Campo Mourão Airport,Campo Mourão,CBW
Condobolin Airport,,CBX
Canobie Airport,Canobie,CBY
Cable Airport,Upland,CCB
Jardines Del Rey Airport,Cayo Coco,CCC
Century City Heliport,Los Angeles,CCD
Carcassonne Airport,Carcassonne/Salvaza,CCF
Crane County Airport,Crane,CCG
Chile Chico Airport,Chile Chico,CCH
Concórdia Airport,Concórdia,CCI
Calicut International Airport,Calicut,CCJ
Cocos (Keeling) Islands Airport,Cocos (Keeling) Islands,CCK
Chinchilla Airport,,CCL
Diomício Freitas Airport,Criciúma,CCM
Chakcharan Airport,Chakcharan,CCN
Carimagua Airport,Puerto López,CCO
Carriel Sur Airport,Concepcion,CCP
Buchanan Field,Concord,CCR
Simón Bolívar International Airport,Caracas,CCS
Colonia Catriel Airport,Colonia Catriel,CCT
Netaji Subhash Chandra Bose International Airport,Kolkata,CCU
Craig Cove Airport,Craig Cove,CCV
Cowell Airport,,CCW
Cáceres Airport,Cáceres,CCX
Northeast Iowa Regional Airport,Charles City,CCY
Chub Cay Airport,,CCZ
Cooinda Airport,,CDA
Cold Bay Airport,Cold Bay,CDB
Cedar City Regional Airport,Cedar City,CDC
Cauquira Airport,Cauquira,CDD
Cortina Airport,Cortina D'Ampezzo,CDF
Charles de Gaulle International Airport,Paris,CDG
Harrell Field,Camden,CDH
Cachoeiro do Itapemirim Airport,Cachoeiro Do Itapemirim,CDI
Conceição do Araguaia Airport,Conceição Do Araguaia,CDJ
Candle 2 Airport,Candle,CDL
Woodward Field,Camden,CDN
Cradock Airport,Cradock,CDO
Cuddapah Airport,,CDP
Croydon Airport,,CDQ
Chadron Municipal Airport,Chadron,CDR
Childress Municipal Airport,Childress,CDS
Castellón-Costa Azahar Airport,Castellón de la Plana,CDT
Camden Airport,,CDU
Merle K (Mudhole) Smith Airport,Cordova,CDV
Essex County Airport,Caldwell,CDW
Cagayan de Sulu Airport,Mapun,CDY
Cessna Aircraft Field,Wichita,CEA
Mactan Cebu International Airport,Lapu-Lapu City,CEB
Jack Mc Namara Field Airport,Crescent City,CEC
Ceduna Airport,,CED
Cherepovets Airport,Cherepovets,CEE
Westover ARB/Metropolitan Airport,Springfield/Chicopee,CEF
Hawarden Airport,Hawarden,CEG
Chelinda Malawi Airport,,CEH
Chiang Rai International Airport,Chiang Rai,CEI
Chernihiv Shestovitsa Airport,Chernigow,CEJ
Chelyabinsk Balandino Airport,Chelyabinsk,CEK
Cape Eleuthera Airport,Cape Eleuthera,CEL
Central Airport,Central,CEM
Ciudad Obregón International Airport,Ciudad Obregón,CEN
Waco Kungo Airport,Waco Kungo,CEO
Concepción Airport,Concepción,CEP
Cannes-Mandelieu Airport,Cannes/Mandelieu,CEQ
Cherbourg-Maupertus Airport,Cherbourg/Maupertus,CER
Cessnock Airport,,CES
Cholet Le Pontreau Airport,Cholet/Le Pontreau,CET
Oconee County Regional Airport,Clemson,CEU
Mettel Field,Connersville,CEV
